clasificacion,texto
Falso,"Yasky: “Veníamos con paritarias hasta el 2015 en donde, si alguna vez quedamos abajo [de la inflación], eran dos o tres puntos”"
Falso,"Si bien en los últimos años la suba de los sueldos fue mayor al alza de los precios, distintas fuentes coinciden en que hubo años, como 2014, en los que el salario real cayó algo por encima de los números marcados por el sindicalista."
Falso,CFK: “[No fuimos anti-estadounidenses] Durante los ‘90 la balanza comercial era deficitaria para los EE.UU. Durante nuestro gobierno fue superavitaria”
Falso,"A diferencia de los dichos de la ex presidenta, el comercio con ese país fue deficitario para la Argentina tanto en la década del ‘90 como todos los años desde 2006. Se debe principalmente al tipo de productos intercambiados."
Verdadero,Marín: “El 83% de los argentinos ve el fútbol por cable”
Verdadero,"Los números de consultoras privadas coinciden en la gran penetración del cable en la Argentina señalada por el titular de Fútbol para Todos, pero no hay estudios públicos sobre el consumo de esos televidentes."
Verdadero,"Werthein, sobre la herencia económica: “Hoy el Estado tiene la responsabilidad de pagarle a diez millones de personas más que en el 2002”"
Verdadero,"En los últimos 12 años la cantidad de beneficiarios de políticas de protección y seguridad social aumentó en la cifra mencionada por el empresario. Aún así, la inversión social de la Argentina es menor a la media regional."
Verdadero,¿La Provincia de Buenos Aires duplicó el presupuesto para los comedores escolares?
Verdadero,"Efectivamente, el monto de cada ración pasó de $3,95 a $7,90 para los desayunos y meriendas; y de $6,30 a $12,60 para los almuerzos. Aún así, hay críticas por la falta de cupos y por la cantidad de comida que reciben los chicos."
Verdadero,Macri: “No puede ser que los hogares más pudientes gasten 20 veces más gas que los humildes”
Verdadero,"Los datos de la empresa Metrogas confirman la tendencia señalada por el Presidente, aunque no siempre los hogares más humildes son los que menos gas usan."
Falso,Pichetto: “El rubro importaciones creció un 61% comparativamente con el año anterior”
Falso,"A pesar de que las cantidades importadas aumentaron, lo hicieron en niveles mucho menores a los indicados por el senador. Además, si se miden en dólares, se registró una baja por la caída en los precios internacionales."
Falso,"González Fraga: “Cuando yo era chico, entre el 10% más rico y el 10% más pobre había siete veces; hoy hay más de 25 veces”"
Falso,"La brecha entre los ingresos de la población más rica y más pobre prácticamente duplica a la que había a comienzos de los ‘70. Sin embargo, luego de un período de mejora constante que se estancó en los últimos años, la diferencia es menor a la señalada por el economista."
Verdadero,"Aranguren: “Hoy hay 1,5 millones de hogares que tienen acceso a la tarifa social del gas. Antes eran solo 275 mil”"
Verdadero,"Los datos oficiales muestran este crecimiento en la cantidad de beneficiarios. Pero se explica, en parte, porque previamente pocas personas solicitaban la tarifa diferencial debido al bajo precio del gas."
Verdadero,"Peña: “Aproximadamente, el 60% de la Argentina tiene gas de red y un 40% tiene garrafa”"
Verdadero,"Casi la mitad de las personas no están conectadas a la red de gas natural, y el servicio prácticamente no varió con respecto a 2001. Cuatro provincias no tienen acceso a la red."
Falso,Massa: “[Recaudaríamos más si gravamos la renta financiera] Solo en el primer trimestre los bancos ganaron más de US$ 400 millones”
Falso,"Las entidades privadas tuvieron una rentabilidad similar a la dicha por el diputado, al igual que en años previos, como 2014 y 2015. Estos ingresos, sin embargo, ya están gravados con impuestos."
Falso,Macri: “Hoy consumimos más que el doble [de energía] de lo que consume un hermano de Uruguay o de Chile”
Falso,"Según el Banco Mundial, Chile consume más que la Argentina y Uruguay un 30% menos. En cuanto al consumo residencial, si bien los hogares argentinos consumen más, no llegan a duplicar los valores de los países vecinos."
Falso,"Quintana: “El gasto social creció un 43,5%, eso significa que la inversión hacia los que menos tienen es lo que más creció en el presupuesto”"
Falso,"La erogación que más creció en comparación con 2015 fue la Deuda Pública. Además, el porcentaje mencionado responde a una nueva metodología, que deja afuera ciertos gastos de Servicios Sociales, como Educación y Salud, que también llegan a los sectores más desfavorecidos."
Falso,Prat Gay: “[Hubo] un aumento muy fuerte en la inversión social que creció casi el 44% en los primeros cinco meses del año”
Falso,"La cifra brindada por el ministro de Hacienda responde a una nueva metodología, que deja fuera gastos como Educación y Salud. Además, otros años la variación del Gasto Social creció por encima que la de 2015/2016."
Verdadero,Felipe Miguel: “El año pasado se registró en la Ciudad el índice de mortalidad infantil más bajo de la historia”
Verdadero,"Si se observa la tasa de 2015 y el último trienio, indicador que los especialistas aconsejan tomar, las muertes de niños en la jurisdicción porteña fueron menos que nunca antes."
Verdadero,"CFK: “La mitad, prácticamente, de los que hoy cobran una pensión o una jubilación es por las moratorias previsionales”"
Verdadero,Los números oficiales de la ANSES y especialistas del sector previsional confirman los dichos de la ex Presidenta.
Falso,CFK: “Dejamos un país con sindicatos que siempre pudieron arreglar las paritarias muy por encima de la inflación”
Falso,"Si bien el salario real durante el período kirchnerista aumentó, distintas fuentes coinciden en que hubo años en los que la suba de los sueldos fue menor a la inflación."
Falso,Dindart: “Todas aquellas que reciben una asignación buscan tener otro hijo para tener un poco más de dinero”
Falso,"No hay datos disponibles que prueben una incidencia directa de la AUH en el aumento de los embarazos. Un estudio alternativo da cuenta de un impacto sobre la fecundidad, pero se trata de un efecto moderado y restringido a cierto grupo."
Falso,Magario: “En la Matanza el 50% de la población no tenía agua potable. Nosotros le dimos al 95%”
Falso,"Las cifras de AySA muestran un aumento en la cobertura, pero menor al señalado. Los especialistas resaltan las obras, aunque también que no todas las personas que pueden disponer del servicio están efectivamente conectadas."
Falso,"Rodríguez Larreta, sobre Grindetti: “Ni siquiera está imputado, lo pidió el fiscal, no está confirmado”"
Falso,El intendente de Lanús (Cambiemos) y ex ministro de Hacienda porteño fue imputado por enriquecimiento ilícito. Este acto procesal no necesita de una confirmación del juez.
Falso,CFK: “[El proyecto de Cambiemos] establece una quita de entre el 30% y el 60% para los jubilados que tienen juicio”
Falso,"La propuesta voluntaria de pago a los 300 mil jubilados en juicio establece un monto menor a lo establecido por la Corte. De todos modos, el haber de estas personas y de más de dos millones que no litigaron, aumentará con respecto a la jubilación actual."
Falso,"Recalde: “Desde que la Ciudad se hizo cargo del subte, disminuyó notablemente la cantidad de pasajeros”"
Falso,"En ese período disminuyó la cantidad de pasajeros, pero la caída no fue constante. Además, la cantidad de personas que viajan en colectivo en la ciudad de Buenos Aires también cayó, incluso levemente más que en el subte."
Verdadero,"Bullrich: “El total de la disminución [de secuestros] en CABA y la Provincia es del 19,1%”"
Verdadero,Los datos de distintas fiscalías federales muestran la tendencia señalada por la Ministra de Seguridad de la Nación.
Falso,Massot: “Es el blanqueo con los impuestos más altos de la historia argentina”
Falso,"Si bien el tributo que establece el proyecto actual presenta la tasa más alta de los blanqueos de capitales, el texto prevé la posibilidad de eludir el pago si los fondos declarados se destinan a bonos o a adquirir fondos comunes para inversiones y se mantienen al menos cinco años."
Verdadero,Vidal: “El PRO en varias elecciones ha superado el cupo femenino”
Verdadero,"Los datos disponibles muestran que el oficialismo pasó el 30% establecido por ley en las listas de 2013 y 2015 en la Ciudad Autónoma de Buenos Aires y la Provincia. Sin embargo, en el resto de las provincias la situación no siempre fue así."
Falso,Barañao: “Hay más presupuesto [para el Ministerio de Ciencia y Tecnología]”
Falso,"Los datos muestran que el porcentaje destinado al área no aumentó con respecto a 2015 y está por debajo de la inflación. Sin embargo, el Ministerio aún puede terminar ejecutando más fondos que los presupuestados."
Falso,"Macri: “Los trabajadores en el Programa de Recuperación Productiva eran 67.200 en 2015, y ahora son 9.087”"
Falso,"Los datos, utilizados por el Presidente para referirse a la situación laboral, muestran una tendencia descendente. Sin embargo, hubo cambios en los requisitos de acceso y, además, los especialistas señalan que este subsidio no es un indicador suficiente para ver la evolución del mercado laboral."
Falso,"Avelluto: “Se incrementó la inversión cultural como nunca en la Ciudad, que triplica los estándares de la Unesco”"
Falso,"El distrito porteño supera ampliamente las recomendaciones de presupuesto para Cultura, aunque no es algo inédito sino que se mantiene al menos desde los años ‘90."
Falso,Ritondo: “Con Scioli como gobernador el narcotráfico aumentó un 40%”
Falso,"No hay datos oficiales sobre venta o incautación de drogas en la Provincia de Buenos Aires durante la gestión del ex gobernador. Un estudio de la UCA da cuenta de un aumento, aunque en la percepción."
Verdadero,Casanello: “[En las causas de corrupción] el tiempo promedio de la instrucción es de siete años”
Verdadero,"Si bien no existe información oficial que corrobore el dato, un estudio alternativo confirma lo mencionado por el juez federal."
Verdadero,Frigerio: “Todos los meses sistemáticamente viene aumentando la venta de autos a nivel local”
Verdadero,"El ministro del Interior utilizó este argumento para relativizar que la economía argentina esté en recesión. El dato es correcto, pero la actualidad del sector automotriz no es un indicador de la situación general."
Verdadero,Vidal: “La Provincia recibe del Gobierno nacional $5.000 por cada vecino. El promedio del resto de las provincias es $20.000”
Verdadero,Buenos Aires efectivamente está entre las jurisdicciones con menores transferencias automáticas en relación a su población.
Falso,"Bullrich: “En los últimos doce meses el salario docente [universitario] creció el 51,86%”"
Falso,"El Ministro de Educación incluyó aumentos que corresponden a la paritaria de 2015 y a la actual para llegar al número mencionado. Además, la inflación superó el último aumento acordado por los docentes universitarios."
Verdadero,Macri: “[El turismo interno] del 2013 al 2015 cayó en tres millones de pasajeros”
Verdadero,En los últimos años cayó la cantidad de argentinos que viajaron dentro del país. Muchos eligieron destinos en el exterior.
Falso,Massa: “En estos meses hubo 200 mil empleos menos”
Falso,"Ante la falta de información oficial, las fuentes alternativas calculan que la cantidad de despidos oscila entre los 80 y 140 mil. Con una de estas fuentes, se llegaría a los 200 mil al sumar a los trabajadores no registrados."
Verdadero,Malcorra: “La Argentina se ha transformado en el tercer país exportador de coca”
Verdadero,"Así, la canciller apuntó al narcotráfico. Un informe de la ONU ubica al país en el podio entre los países de tránsito de cocaína, aunque también advierte que los resultados deben interpretarse con cautela."
Falso,Fariña: “Soy la única persona que estuvo presa por el delito de evasión fiscal”
Falso,"Sólo en 2014, año en el que fue detenido el financista, había más de 100 personas alojadas en cárceles del país por delitos previstos en la Ley Penal Tributaria. Un tercio de ellas tenía condena."
Falso,¿La Argentina está entre los diez países del mundo con mayor carga impositiva sobre los cigarrillos?
Falso,"Así lo informó el Ministerio de Economía de la Nación. La carga tributaria se incrementó e hizo que el país ascienda varios lugares en el ranking, pero aún así no se encuentra entre los primeros diez."
Verdadero,Moyano: “Hoy pagan [Ganancias] más trabajadores de los que pagaban con el gobierno anterior”
Verdadero,"Este año, 50 mil trabajadores más pasaron a pagar este tributo luego de la suba del mínimo no imponible. Después de los aumentos en paritarias, el número será mayor. Ganancias es de los impuestos más progresivos del sistema."
Falso,Peña: “Hay una tendencia a la baja [de la inflación]”
Falso,"Distintas fuentes marcan un descenso en marzo último, aunque, por las subas de los servicios y del transporte, se estima uno de los valores más altos para abril. Sin contar esos aumentos, las consultoras calculan una desaceleración."
Falso,Prat Gay: “El porcentaje de empleados que perdió su trabajo en el primer trimestre es el más bajo de los últimos siete años”
Falso,"La tasa de despidos está por debajo de 2009, 2011 y 2012, pero no es la más baja del período mencionado. Además, las suspensiones se encuentran en un nivel récord y también cayeron las contrataciones de personal."
Verdadero,"Peña: “El promedio entre 2012 y 2016 implicó [sólo] un crecimiento del 0,6% de los trabajadores formales”"
Verdadero,El jefe de Gabinete se refirió a la situación del mercado laboral en su primer informe de gobierno ante la Cámara de Diputados. Los datos respaldan sus dichos.
Falso,"Macri: “En 2002 hubo leyes que prohibían despidos y eso no trajo más trabajo, destruyó trabajo”"
Falso,"La suspensión de despidos y doble indemnización estuvieron vigentes hasta 2007, período durante el cual se crearon más de dos millones de empleos. Influyeron otros factores, como el crecimiento económico."
Verdadero,Ocaña: “El Estado gastó $7 mil millones en Fútbol Para Todos”
Verdadero,"Desde la creación del programa en 2009, se destinó un monto aún mayor entre derechos de transmisión y gastos en producción. Hay tres ex jefes de Gabinete citados a indagatoria por presuntas irregularidades en el manejo de esos fondos."
Verdadero,Peña: “La liquidación del campo fue 90% más alta en el primer trimestre que el año anterior”
Verdadero,"Los exportadores de cereales y oleaginosas ingresaron casi el doble de divisas que en 2015. La eliminación de las restricciones cambiarias, de las retenciones y de los cupos de exportación influyeron en el aumento."
Verdadero,Regazzoni: “La utilidad clínica [de los medicamentos que ya no recibirán una cobertura del 100%] es muy baja”
Verdadero,Distintos especialistas coinciden en que la lista previa incluía fármacos con limitada efectividad. Hay críticas a la forma en que se comunicó la medida.
Falso,Dietrich: “[Son] 6 millones de beneficiarios de la tarifa social en el Área Metropolitana”
Falso,"La cifra citada por el Ministro se asemeja a las personas que reúnen las condiciones para el beneficio en la totalidad de la Provincia de Buenos Aires y la Ciudad Autónoma de Buenos Aires, pero no todas residen en el área metropolitana."
Falso,"Prat Gay: las medidas anunciadas “representan una mejora en el poder adquisitivo de los más vulnerables, que supera cualquier aumento de precios”"
Falso,"La mayoría de las políticas aplicadas desde el 10 de diciembre impactan más sobre los trabajadores registrados. Si bien falta información oficial, los datos muestran un aumento de las persona por debajo de la línea de la pobreza y una caída del salario real."
Falso,Urtubey: “Desde el año 2008 a 2015 incluimos 57.079 estudiantes al sistema”
Falso,El aumento en la matrícula salteña depende de los niveles y el tipo de educación que se incluya. La variación en el período fue similar al promedio de todo el país.
Falso,Viviani: “En Europa ya lo han prohibido [a Uber]”
Falso,"Si bien existen conflictos en varios países europeos, y en algunos se suspendió el servicio, Uber funciona actualmente en más de 400 ciudades, entre las que se incluye a Londres, París y Roma."
Falso,Costa: “La inflación acumulada enero-octubre estaba en el orden del 10%”
Falso,"Si bien los datos muestran una baja de la inflación durante 2015 respecto de 2014, la única fuente que dio ese resultado es el cuestionado indicador que calculaba el INDEC. Además, Costa hizo la comparación contra el peor año de alza de precios desde 2003."
Verdadero,Obama: “Hemos triplicado la energía eólica en los Estados Unidos”
Verdadero,"El Presidente norteamericano destacó la importancia de las energías renovables durante una conferencia de prensa conjunta con el primer mandatario argentino, Mauricio Macri. Los datos disponibles ratifican sus dichos."
Verdadero,Macri: “La Argentina hoy tiene un bajísimo intercambio con los Estados Unidos”
Verdadero,"El Presidente dialogó con la prensa en el marco de la visita del primer mandatario estadounidense, Barack Obama. El peso del intercambio con dicho país está en uno de los niveles más bajos de los últimos 80 años, aunque aún así es el tercer socio comercial de la Argentina."
Verdadero,"Macri: “Los cortes de luz pasaron, de 2003 a 2014, a casi cuadruplicarse”"
Verdadero,Los datos disponibles confirman un deterioro en el servicio de electricidad.
Falso,"Peña: “Tuvimos un último trimestre muy negativo, con un déficit fiscal en torno a los siete puntos [del PBI]”"
Falso,"Si bien los cálculos de déficit de 2015 arrojan las cifras más altas de las últimas dos décadas, el número mencionado por el Jefe de Gabinete responde a una metodología que sobreestima el porcentaje y no respeta los estándares internacionales en la materia."
Verdadero,Galuccio: “En los últimos tres años YPF creció un 35% en producción de gas [y] un 10% en producción de petróleo”
Verdadero,"Si bien se prevé que no se alcanzarán las tasas de crecimiento que había previsto Galuccio en su plan original, los datos muestran que en el último trienio se revirtió la tendencia a la caída que se había registrado durante la gestión Repsol SA."
Verdadero,Lorenzetti: “La mayoría de las causas [por drogas] que nos llegan son por consumo personal”
Verdadero,"Pese a que la penalización de la tenencia para consumo personal fue declarada inconstitucional, la mayoría de los expedientes de narcotráfico que ingresan en la Justicia federal son por este delito y termina archivados."
Verdadero,"Michetti: “Teníamos dos mil empleados [en el Senado] y en un año, en 2015, se le sumaron dos mil más”"
Verdadero,La cantidad de trabajadores en la Cámara alta creció en los últimos años por encima de la del resto del Congreso.
Falso,Morales: “[El proyecto de ampliación de la Corte provincial] lo votó todo el bloque del Frente para la Victoria”
Falso,El proyecto fue votado por los dos bloques que responden al oficialismo jujeño y contó con la oposición del Frente para la Victoria. Las nuevas designaciones tampoco fueron acompañadas por la totalidad del FpV.
Verdadero,"Macri: “Estamos [10]6, entre 142 países, en el Índice de Competitividad Global del Foro Económico Mundial”"
Verdadero,"El ranking, que mide diferentes aspectos del funcionamiento de la economía, ubica a la Argentina por debajo de la mayoría de los países de la región. Sin embargo, existen críticas a la manera en la que se evalúa."
Verdadero,Financial Times: “La Argentina está a punto de emitir la mayor deuda [en moneda extranjera] de un país en desarrollo desde 1996”
Verdadero,"La emisión de bonos por parte del Poder Ejecutivo Nacional (PEN) para pagarle a los llamados “fondos buitre” y a los holdouts representa una de las mayores operaciones de un país en desarrollo, sólo por debajo del caso de México en la década del 90."
Falso,"Macri: “Se pagó al Club de París, sin negociar, intereses y punitorios. Y seguimos con la peor calificación”"
Falso,"La gestión de Axel Kicillof acordó pagar el capital, los intereses y montos por el atraso, aunque con una tasa menor a la inicial. El Club de París, por su parte, no otorga calificaciones de crédito."
Falso,Lousteau: “Le vendemos US$ 4.000 millones en total [a los Estados Unidos]. Esa cifra está estancada desde hace 15 años”
Falso,"Las ventas a ese país crecieron con respecto a los años 2001-2002, aunque sí se mantuvieron estables desde 2005. Por su parte, las compras aumentaron y se incrementó el déficit comercial."
Verdadero,"Vidal: “Encontramos una provincia que sólo tenía un 3% del presupuesto en (…) inversión, la más baja entre todas las provincias”"
Verdadero,El porcentaje mencionado por la Gobernadora coincide con los datos oficiales y las cifras alternativas sobre el tema.
Verdadero,Larreta: “[Hoy un chico en la Ciudad] tiene su vacante asegurada desde los cuatro años”
Verdadero,"La cobertura para esa edad es completa, tal como afirmó el jefe de Gobierno de la Ciudad."
Verdadero,"Macri: “Alrededor del 42% de la población carece de cloacas, el 13% no tiene agua corriente y el 42% no tiene gas de red”"
Falso,Macri: “Alrededor de 1.200.000 personas están desempleadas”
Verdadero,"Macri: “La Argentina tiene uno de los menores porcentajes de reservas respecto del PBI de América Latina, 6%, que compara con el 17% de Chile y México y 25% de Brasil”"
Falso,Macri: “El consumo [de drogas] ha crecido exponencialmente”
Verdadero,"Macri: “Entre 2006 y 2015, los argentinos pagamos al Estado nacional casi US$ 694 mil millones más en impuestos que en la década del 90”"
Falso,Macri: “En algunas jurisdicciones donde se aplicó la prueba nacional de evaluación respondió solo el 23% de los estudiantes”
Falso,Macri: “Sostuvimos la gratuidad de Fútbol para Todos”
Verdadero,Macri: “Durante los últimos cuatro años no creció el empleo [privado] en la Argentina”
Verdadero,"Macri: “Hace una década la Argentina es uno de los países con mayor inflación del mundo, con un promedio anual arriba del 20% y una inflación acumulada aproximadamente del 700%”"
Falso,"Macri: “Nuestras fronteras están virtualmente indefensas, sólo el 17 por ciento está radarizado”"
Verdadero,"Macri: “Según la UCA, el 29% de los argentinos están en situación de pobreza y el 6% en situación de indigencia”"
Falso,Macri: “7% del PBI es uno de los mayores déficits de la historia de nuestro país”
Verdadero,Macri: “Desde 2008 no se publican los datos del delito”
Falso,"Macri: “Estamos en 3400 homicidios por año, lo que representa un aumento del 40% respecto de 2008”"
Verdadero,"Macri: “Estamos 107 en el ránking de transparencia internacional muy por debajo de Chile y Uruguay, y por debajo de Cuba, México, Brasil, Colombia y Bolivia”"
Verdadero,Macri: “Argentina es el tercer país proveedor mundial de cocaína”
Verdadero,"Macri: “Entre el 2003 al 2015 aumentó el empleo público en 64%, pasó de 2.200.000 a 3.600.000”"
Verdadero,Camaño: “Después de [la visita de Moreno a] Angola el comercio externo con Angola bajó el 37%”
Verdadero,"La cifra citada por la diputada del Frente Renovador es correcta e incluso la caída fue mayor. Sin embargo, influyeron factores externos, como la baja del precio del petróleo."
Falso,Basavilbaso: “Se encuentran por US$ 50 mil departamentos en la mayoría de las ciudades [y en zona sur en Capital]”
Falso,"Se ofrecen propiedades en esos valores, aunque son muy pocas, sobre todo en las principales ciudades del país."
Verdadero,Solanas: “La eliminación de las retenciones a la minería se suma a la innumerable lista de ventajas impositivas del sector”
Verdadero,El sector cuenta con diferentes beneficios tributarios impulsados desde la década de 1990 para radicar inversiones en el país.
Verdadero,Facundo Moyano: “El Impuesto a las Ganancias afecta a 1.300.000 trabajadores”
Verdadero,"La cantidad de personas que pagan este tributo alcanza ese número, y representa un 14% de los empleados en blanco. Se sabe cuántos trabajadores dejarán de pagar con la nueva medida pero no los nuevos que estarán alcanzados."
Falso,Prat Gay: “La inflación ya es mucho más baja de lo que era antes de que asumiera Macri”
Falso,"Según la fuente y el índice de precios que se tome, los aumentos que hubo durante enero están por debajo o por encima de los valores de noviembre y diciembre de 2015."
Falso,Micheli: “El Estado argentino es uno de los estados más chicos”
Falso,"El peso del empleo público en la Argentina es mayor al promedio de América Latina, pero está por debajo de los países desarrollados. Según los especialistas, no existe un tamaño óptimo de Estado sino que lo que importa es la calidad."
Verdadero,Costantini: “Son 12.200 [empleados en Aerolíneas Argentinas] (…) Hay un exceso”
Verdadero,"En relación a la cantidad de vuelos y pasajeros transportados, la empresa tiene una mayor proporción que otras compañías."
Verdadero,"Prat Gay: “Todo el mundo habla del juicio del siglo, pero el reclamo de los holdouts es menos de 2% del PBI”"
Verdadero,"El peso de la deuda que no entró a los canjes de 2005 y 2010 representa un porcentaje cercano al que mencionó el ministro de Hacienda y Finanzas. Aunque los especialistas lo consideran un monto bajo, señalan que pagar el reclamo permitiría acceder a financiamiento externo."
Falso,Feletti: “Nosotros llevamos el consumo per cápita a un promedio de 55 kilos por habitante de carne vacuna”
Falso,"El ex viceministro de Economía utilizó este argumento para defender la última gestión de Cristina Fernández de Kirchner. Si bien el dato es mayor para el período 2011-2015, se trata del consumo promedio más bajo de la última década."
Falso,"Patricia Bullrich, sobre la llamada ley de derribo: “Todos los países de Latinoamérica tienen este tipo de leyes”"
Falso,"Si bien varios países tienen este tipo de legislación en Sudamérica -entre ellos Brasil y Chile-, hay excepciones y es menos común en Centroamérica."
Falso,"Urtubey: “Salta está entre las provincias que más presupuesto destina a Educación, pero de las que menos invierte por alumno”"
Falso,"El gobernador salteño apuntó contra la inequidad entre jurisdicciones, pero los datos muestran que, si bien existen grandes desigualdades, los recursos destinados al área educativa en la provincia son menores que lo señalado."
Falso,"Kicillof, sobre el traspaso de la Policía Federal: “La CABA tendrá $9.727 millones de libre disponibilidad”"
Falso,"Los datos del Presupuesto 2016 muestran que el costo de la fuerza policial es mayor al estimado por el diputado nacional y ex ministro de Economía, por lo que la Ciudad no contará libremente con los montos que señaló."
Verdadero,Michetti: “La Argentina y Uruguay somos los únicos países que tenemos tan poquitos jueces en la Corte”
Verdadero,"Una comparación con naciones de la región y del mundo muestra que el máximo tribunal cuenta con un menor número de integrantes. En otros países, la Corte está dividida en salas especializadas."
Falso,"Macri, sobre empleo público en la Ciudad: “En ocho años se fueron 20 mil personas y se incorporaron otras 20 mil”"
Falso,"El trabajo estatal creció en nueve mil empleados durante la gestión anterior del Presidente como jefe de Gobierno. Si bien se reasignó personal a áreas esenciales, la Ciudad es una de las jurisdicciones donde más crecieron los cargos públicos."
Verdadero,Macri: “Tenemos más de mil prófugos en la Argentina”
Verdadero,"Solo en la provincia de Buenos Aires, se registró esa cantidad de fugas entre 2013 y 2015. No existen datos sobre el total de presos que se escaparon de todas las cárceles del país."
Verdadero,Dietrich: “Hoy el transporte en el mundo está subsidiado”
Verdadero,Distintas ciudades y países realizan transferencias al sector. Los especialistas consideran que subsidiar a las empresas en lugar de la demanda de grupos particulares de personas no posee efectos redistributivos.
Falso,"Prat Gay: “De los cuatro puntos del PBI de subsidios, dos puntos van a gente que no lo necesita”"
Falso,"Si bien el dato que citó el ministro de Hacienda y Finanzas no es preciso, las fuentes oficiales y alternativas coinciden en que los subsidios tienden a favorecer a los hogares de mayor poder adquisitivo."
Falso,Aguad: “La Argentina no tiene medios concentrados”
Falso,"Contrariamente a lo afirmado por el flamante ministro de Comunicaciones, los principales actores mediáticos controlan una gran proporción de mercado y de audiencias, un fenómeno que se repite en toda la región latinoamericana."
Falso,"Kicillof: “Si tomamos sólo los empleos privados registrados, en el último año crecieron en 180 mil”"
Falso,"Los puestos formales aumentaron cerca de lo dicho por el ex ministro de Economía, pero no se puede determinar si son nuevas personas o blanqueo de quienes trabajaban en negro. Se trata, sin embargo, de un repunte después de tres años de desaceleración y caída."
Verdadero,Burzaco: “[Ha habido] más de siete mil cortes en los últimos 12 años”
Verdadero,En la última década el número de cortes alcanzó un número superior al mencionado por el secretario de Seguridad de la Nación.
Verdadero,"Etchevehere: “Este año quedaron dos millones de hectáreas sin sembrar. Uruguay siembra en total 1,7 millones”"
Verdadero,La superficie sembrada este año fue menor a la del anterior; las previsiones volvieron a subir luego de los últimos anuncios.
Verdadero,Prat Gay: “Desde que se instauró el cepo en la Argentina hubo una devaluación del 230%”
Verdadero,"La evolución del “dólar Bolsa” y del “contado con liquidación”, valores a los que se refirió el ministro, respalda sus dichos. Pero la depreciación del peso no puede atribuirse sólo a esa causa."
Verdadero,Stolbizer: “Jamás se designó un juez de la Corte en comisión desde la recuperación democrática”
Verdadero,"Desde 1983 sólo se utilizó este mecanismo para la designación de magistrados de instancias inferiores, pero nunca para el máximo tribunal del país."
Verdadero,"Vidal: “La Provincia aporta el 35% del PBI, y recibe menos del 18% de los recursos coparticipables”"
Verdadero,"La Gobernadora bonaerense expuso con estos datos la discriminación fiscal que sufre Buenos Aires, jurisdicción que desde 2003 perdió peso en la distribución de los recursos que se distribuyen en forma automática a las provincias."
Falso,#Traspaso Macri: “El narcotráfico ha aumentado de manera alarmante”
Falso,"Las estadísticas disponibles dan cuenta de un aumento en el número de presos por la ley de drogas y en la cantidad de incautaciones, aunque no hay datos suficientes para hablar de un aumento alarmante del narcotráfico."
Verdadero,"Aranguren, sobre tarifas eléctricas: “El valor agregado de la distribución en el AMBA es siete veces más bajo que en Río Negro, La Pampa o Córdoba”"
Verdadero,Los datos muestran que las tarifas de Edenor y Edesur son siete veces más baratas que las de las empresas que operan en esas provincias. Esta diferencia se explica por el costo de distribución.
Verdadero,"Barañao: “En la Ciudad la ley plantea invertir el 1% en Ciencia y Tecnología, y la inversión real en 2014 fue del 0,001%”"
Verdadero,"El presupuesto destinado al área fue inferior al estipulado, y es uno de los más bajos entre las provincias. La Ciudad, en cambio, sí incentivo áreas vinculadas con el diseño."
Falso,Michetti: “La Ciudad tiene la misma dotación de empleados [que cuando Macri asumió en 2007]”
Falso,"El trabajo estatal porteño aumentó en casi nueve mil empleados entre 2007 y 2015. Si bien se reasignó personal administrativo a áreas esenciales, también es una de las jurisdicciones donde más crecieron los cargos públicos."
Verdadero,Prat Gay: “Me tocó estar en el Central la última vez que bajó fuertemente la inflación”
Verdadero,"La baja de la inflación que hubo durante su gestión al frente del Banco Central fue la última y la más importante. Pero la tendencia a la caída se inició durante la Presidencia anterior, como consecuencia de medidas adoptadas con anterioridad."
Falso,Vidal: “La Provincia va a dejar un déficit de entre $8 mil y $10 mil millones”
Falso,Los datos al primer trimestre de 2015 muestran un déficit de $2.092 millones. Pero no existen cifras oficiales ni alternativas que permitan conocer con exactitud si el monto total del corriente año estará cerca o no del mencionado por la Gobernadora electa.
Verdadero,Scioli: “Funcionarios de él (Macri) son los procesados por escuchar a familiares del atentado”
Verdadero,Scioli: “Aumentó la mortalidad infantil en la Ciudad”
Verdadero,Macri: “[Hubo un] aumento de las inscripciones en escuelas públicas de la Ciudad”
Verdadero,"Scioli: “95.000 policías, es la mayor renovación cuantitativa y cualitativa de la historia de la Policía de la Provincia de Buenos Aires”"
Verdadero,Scioli: “Ha aumentado la participación de los trabajadores en el producto bruto”
Falso,Macri: “La inflación se ha comido [el poder adquisitivo] de los jubilados”
Verdadero,Scioli: “Yo ya inauguré más de cien Comisarías de la Mujer en la Provincia de Buenos Aires”
Falso,Macri: “En todo el sistema [de salud de la Ciudad] estamos ya en el 60 por ciento [de pacientes de la Provincia]”
Verdadero,Macri: “Hace cuatro años que no crecemos”
Falso,Macri: “En ocho años de gobierno no tuvimos una denuncia de corrupción”
Verdadero,Scioli: “[Se crearon] 17 nuevas universidades nacionales”
Falso,Scioli: “He hecho un culto a dejar en manos de la oposición todos los organismos de control en la Provincia de Buenos Aires”
Falso,Macri: “Caputo S.A. no licitó una sola obra en mi gestión”
Falso,"La firma mencionada recibió pagos por licitaciones de gestiones previas al PRO, pero otra sociedad de la que participa el empresario sí obtuvo contratos con el Gobierno porteño por varios millones de pesos."
