clasificacion,texto
Verdadero,Sturzenegger: “Hace una década había un millón de familias en la Argentina con déficit habitacional. Ese número hoy es dos millones”
Verdadero,"VERDADEROEl cálculo es correcto si se tienen en cuenta los hogares que comparten viviendas y que viven en casas en condiciones irrecuperables, durante el período 2001-2013."
Falso,CFK: “Hemos batido récord de producción: más de 105 millones de toneladas de producción granaria de la Argentina”
Falso,"ENGAÑOSOLa Presidenta citó un dato que coincide con la información oficial. Pero a ese resultado se llega gracias a una modificación metodológica en el cálculo de la cosecha, que sólo genera grandes cambios en el maíz. La cosecha 2012/2013, medida con los parámetros anteriores, no es mayor que el récord de 2010/2011."
Falso,Cabandié: “Con la mitad del presupuesto de lo que salió este Metrobus se podría haber acelerado la frecuencia de la Línea C”
Falso,"ENGAÑOSOLa afirmación del legislador y candidato del Frente para la Victoria coincide con los datos, pero la dicotomía que plantea es falaz porque ambos servicios atienden demandas diferentes. Ni el Gobierno nacional ni el de la Ciudad mejoraron el sistema de señales y la frecuencia de la línea C."
Falso,Insaurralde: “Hemos destinado a seguridad el 10% del presupuesto (…) abocados a un sistema de seguridad integral”
Falso,"ENGAÑOSOLa veracidad de la afirmación del candidato del Frente para la Victoria depende de lo que se tome como presupuesto total. Además, el mayor gasto no implica que se esté llevando a cabo una política de Estado, como afirmó el intendente de Lomas de Zamora."
Verdadero,Florencia Saintout: “El 70% de las noticias sobre jóvenes se publican en la sección policial”
Verdadero,VERDADEROLa mayor cantidad de noticias que involucran o refieren a los jóvenes están ligadas a temas de violencia. El fenómeno no es exclusivo de los medios gráficos.
Falso,"Milani: “Tomando todo el presupuesto en su conjunto, lo que va destinado a Inteligencia es apenas el 1,7%”"
Falso,"ENGAÑOSOEl porcentaje mencionado por el Jefe del Ejército es similar al que muestran las cifras oficiales, pero su frase oculta que el gasto de la Jefatura de Inteligencia es el que más aumentó desde 2007 si se lo compara con lo ejecutado por el Ministerio de Defensa y por el Ejército."
Falso,Kicillof: “No hay empresa estatal de petróleo que no esté asociada con capitales extranjeros para la explotación de hidrocarburos”
Falso,"EXAGERADOLa afirmación es cierta en la gran mayoría de los casos, aunque existen excepciones. Hay diferentes tipos de contrato entre la parte estatal y la privada."
Verdadero,Etchevehere: “En la década (…) se cerraron 125 frigoríficos”
Verdadero,"VERDADERO, PERO...La cantidad de frigoríficos en la Argentina disminuyó entre 2003 y 2012, aunque el descenso que menciona el Presidente de la Sociedad Rural Argentina se produjo a partir de 2008 y no desde la asunción de Néstor Kirchner."
Falso,"Insaurralde: “Cuando yo asumí, teníamos el 20% de cobertura de agua potable y ahora tenemos el 95%”"
Falso,"FALSOEl Intendente de Lomas de Zamora quiso destacar así el aumento de la población que accede a este servicio. Sin embargo, el porcentaje que mencionó no se alcanzó en lo que va de su gestión: ya en 2001 Lomas de Zamora contaba con ese porcentaje de cobertura."
Verdadero,Solanas: “Todavía en la Argentina el 55% de los que trabajan se llevan al bolsillo $3200”
Verdadero,"VERDADERO, PERO... La cifra citada por el candidato es similar al porcentaje de trabajadores que reciben ese ingreso como máximo. En el cálculo, sin embargo, se incluye a quienes trabajan menos de 35 horas semanales. En términos reales, la situación mejoró en comparación con los ‘90 y 2001."
Falso,"CFK: “Quisieron montar (…) que había una suerte de espionaje de la Gendarmería, Proyecto X, inexistente”"
Falso,FALSOEl programa de inteligencia Proyecto X fue reconocido por el propio Ministerio de Seguridad de la Nación. Hay una causa judicial para determinar si fue utilizado en forma ilegal o no.
Falso,Stolbizer: “Las rutas [provinciales] son las mismas que hace 50 o más años”
Falso,"EXAGERADOSegún la candidata a diputada nacional, es el resultado de la falta de recursos provinciales. Es cierto que en los últimos años se paralizó la inversión en rutas. Sin embargo, se hicieron obras de mantenimiento y de expansión que mejoraron el estado de la infraestructura."
Falso,De Gennaro: “Tigre tiene el 60% del territorio continental transformado en barrios cerrados”
Falso,"EXAGERADOEl municipio posee un gran porcentaje de barrios privados, pero éste es menor al mencionado por el diputado nacional."
Verdadero,"Filmus, sobre los jóvenes Ni-Ni: “Son muchos menos ahora de los que había en 2003”"
Verdadero,"VERDADERO, PERO...La cantidad de adolescentes que no estudia ni trabaja disminuyó entre ese año y 2012. Sin embargo, el punto inicial de comparación es el peor de los últimos nueve años. A partir de 2008, la caída se estabilizó."
Falso,“La Copa del Mundo costará unos US$30 mil millones”
Falso,"ENGAÑOSOAsí lo afirmó Carla Dauden, la autora del video “No, yo no voy a la Copa del Mundo”. Para llegar a ese número, sin embargo, hay que sumar el dinero destinado para el Mundial y para los Juegos Olímpicos de Río de Janeiro 2016."
Verdadero,Sturzenegger: “La pasada es la única década en la que se fueron los chicos de los colegios públicos”
Verdadero,"VERDADERO, PERO... El dato es cierto en el caso de las escuelas primarias, donde bajó el número de alumnos en establecimientos públicos. Si se considera el número de alumnos en todos los niveles, la matrícula estatal creció pero por debajo de la privada."
Falso,"Insaurralde: “Casi el 10% del presupuesto [está destinado a] seguridad, eso no lo gasta la Provincia de Buenos Aires”"
Falso,"ENGAÑOSOLa cifra municipal es cercana a la indicada por el intendente, pero es superada por lo que la Provincia invierte. Además, el porcentaje del presupuesto no es un indicador de efectividad."
Falso,Giustozzi: “Después de 50 años se está expandiendo la red cloacal en Almirante Brown”
Falso,"ENGAÑOSOEs cierto que el Municipio se encontraba retrasado y que se hicieron obras. Pero la población conectada al servicio disminuyó entre 2001 y 2010, y no alcanza al 15% del total. Almirante Brown se encuentra, además, entre los municipios del GBA con menor porcentaje de hogares que accede a este servicio."
Falso,"Adolfo Rodríguez Saá: “No nos hemos desendeudado, estamos más endeudados que antes”"
Falso,"FALSOEl senador comparó la deuda en números absolutos de 2003 con la de 2012, y lo hizo sin contar la inflación de los Estados Unidos. Sin embargo, tomando el aumento de precios en ese país, la deuda disminuyó, así como lo hicieron todos los indicadores utilizados para medir el peso de la deuda en la economía nacional."
Falso,Binner: “En un país normal los trabajadores no pagan impuesto a las ganancias”
Falso,"FALSOEste gravamen, bajo distintos nombres, existe en la mayoría de los países y se trata de uno de los elementos más equitativos del sistema tributario."
Falso,"Según Alak, el Consejo de la Magistratura argentino es asimilable al español"
Falso,"ENGAÑOSOEl Consejo español está integrado exclusivamente por jueces y abogados designados en un proceso en el que no hay elección popular directa pero sí interviene el Congreso. El sistema argentino, en cambio, incluye también a representantes de órganos políticos y académicos."
Falso,Oscar Parrilli: “Fue la actual Presidenta la que promovió la derogación del delito de calumnias e injurias”
Falso,"FALSOEsta gestión sólo eliminó la posibilidad de aplicar penas por este tipo de delitos en casos de ""interés público"", pero no derogó las figuras de calumnias e injurias. Según algunas organizaciones y expertos, ésto puede condicionar la libertad de expresión."
Verdadero,"Sobrero: “El sistema de señalización es del año 1921, y los trenes son del año 1960”"
Verdadero,"VERDADEROEl dato que mencionó el sindicalista coincide con la información disponible. Los especialistas consultados subrayan que lo importante es el mantenimiento del servicio, que no se cumplió."
Verdadero,Ricardo Casal: “En un año el delito con armas creció el 22% en la Provincia de Buenos Aires”
Verdadero,"VERDADERO, PERO...El dato mencionado por el Ministro es correcto. Sin embargo, existen cuestionamientos por parte de organizaciones de derechos humanos sobre el proyecto de ley que se plantea como solución."
Falso,Lombardi: “Los ingresos por los gastos de turistas extranjeros han caído dramáticamente”
Falso,"EXAGERADOEs cierto que disminuyó el gasto de los turistas extranjeros, aunque la reducción fue menos brusca que la señalada por el ministro de Cultura de la Ciudad de Buenos Aires."
Falso,Abal Medina: “La pauta que maneja el Estado nacional no representa ni el 3% del total”
Falso,"FALSOLa pauta del Gobierno nacional para 2012 significará más que ese porcentaje. Además, el jefe de Gabinete no incluyó en su cálculo el programa Fútbol para Todos que, al menos parcialmente, puede ser imputable como publicidad oficial.ADEMÁS...>Incidencia y distribución equitativa"
Falso,Puricelli: “Se ha avanzado muchísimo [durante mi gestión]”
Falso,"ENGAÑOSOLo destacó el ex ministro de la cartera al dejar su cargo. Sin embargo, los logros de gestión que mencionó responden a medidas iniciadas por su antecesora, Nilda Garré."
Verdadero,Massa: “El último Censo Nacional muestra una clara reversión en la población sin agua potable y sin cloacas”
Verdadero,Es cierto que los indicadores que mencionó el Intendente mejoraron. Pero Tigre todavía figura en las posiciones más bajas si se lo compara con los 24 Partidos del Gran Buenos Aires.
Verdadero,Randazzo: “En cuatro años bajamos un 20% el número de víctimas fatales [en siniestros viales]”
Verdadero,VERDADEROHubo una importante reducción en la cantidad de muertes ocasionadas por los siniestros viales.
Verdadero,"Scioli: “Las transferencias a municipios crecieron 260%, y son el 20% de los ingresos coparticipables”"
Verdadero,"VERDADERO, PERO…El dinero enviado a los municipios aumentó en términos tanto nominales como reales, aunque el porcentaje exacto depende de cómo se calcule."
Verdadero,CFK: “Argentina tuvo [en 2012] la Inversión Extranjera Directa más importante de toda la década”
Verdadero,"Verdadero, pero…El dato es exacto. Se debe en gran parte a las medidas que restingen las salidas de capitales y no a la entrada de nuevos fondos del exterior."
Falso,"Alfonsín: “Desde 2003, se perdió la soberanía o el autoabastecimiento energético”"
Falso,ENGAÑOSOLa balanza comercial de energía pasó a ser deficitaria durante la última década. Pero la falta de inversión en exploración y la caída en la producción no son sólo imputables a las gestiones de gobierno de los últimos años.
Falso,Moyano: “Estos son los años en que menos se ha distribuido la riqueza”
Falso,FALSOLo afirmó el líder de la CGT al cumplirse diez años del inicio del gobierno de Néstor Kirchner. La reducción de la desigualdad en el periodo iniciado en 2003 es la más importante desde 1974 hasta la actualidad.
Falso,De Narváez: “[La inseguridad] ha producido en sus años de gobierno [de los Kirchner] 20 mil muertos”
Falso,DISCUTIBLEEl número corresponde a la cantidad de homicidios dolosos que hubo en el país desde el 2003. Pero no existe una definición clara que permita saber qué porcentaje de éstos son resultado de lo que se suele llamar inseguridad.
Falso,Giorgi: “[En la industria] generamos más de un millón de puestos de trabajo”
Falso,"FALSOEl número de empleos creado en ese rubro es muy inferior al citado por la Ministra de Industria, según informa su propia cartera."
Verdadero,"Etchevehere: “Perdimos casi 12 millones de cabezas, que es el stock completo del Uruguay”"
Verdadero,"jVERDADERO, PERO… Es cierto que se produjo una caída en el stock vacuno aunque no tan drástica como afirmó el presidente de la Sociedad Rural Argentina. Se observa una recuperación en los últimos años."
Verdadero,CFK: “La Argentina tiene la cobertura más alta [en jubilaciones de la región]”
Verdadero,"VERDADERO El país está en la mejor situación en cuanto al porcentaje de la población mayor que recibe jubilaciones, y aumentó considerablemente desde 2003."
Verdadero,"CFK: “En estos diez años, el egreso de las universidades creció un 68% en la Argentina”"
Verdadero,"VERDADERO, PERO...La Presidenta mencionó un dato cercano a las cifras oficiales. Pero el aumento de graduados responde a un crecimiento estudiantil y no es necesariamente un indicador de mayor eficiencia del sistema, que se puede medir con la proporción de graduados sobre ingresantes."
Verdadero,"Axel Kicillof: “En 2012 tuvimos un superávit comercial histórico, superior a los 10 mil millones de dólares”"
Verdadero,"VERDADERO, PERO… El saldo se ubica entre los más altos, todos en la década 2002-2012, aunque fue superado en otras oportunidades. Sin embargo, el resultado de la balanza comercial mejora cuando hay caídas en la actividad económica."
Falso,"Mayoral: “De 79 mil empleos (mineros) en 2003, pasamos a casi medio millón en la actualidad”"
Falso,"FALSOEl secretario de Minería se refirió a empleos directos e indirectos. Sin embargo, datos oficiales y estudios privados desmienten sus dichos."
Falso,"De Narváez: “En la Plata todos los días hay una, dos o tres personas muertas por la inseguridad”"
Falso,FALSOEl diputado nacional habló de los problemas de seguridad. Utilizó cifras que no se corresponden con los datos disponibles.
Verdadero,Di Tullio: “La Argentina es el octavo país en el mundo que aporta capitales a paraísos fiscales”
Verdadero,VERDADEROLa diputada se refirió a la magnitud de la fuga de capitales ilícitos en el marco de un pedido a la Procuraduría de Criminalidad Económica para que investigue a 400 empresas del país. La afirmación coincide con los datos disponibles.
Verdadero,Prat Gay: “El sector privado está perdiendo empleos hace más de un año”
Verdadero,"VERDADERO Los datos oficiales muestran que entre fines de 2011 y fines de 2012 el empleo privado cayó. En el último trimestre se registró una estabilización del indicador para el trabajo formal, que no revirtió la situación."
Verdadero,Félix Díaz: “Formosa está primera en todos [los indicadores sociales negativos]”
Verdadero,VERDADEROEl líder Qom enumeró varios indicadores sobre la situación social en la provincia norteña. Las cifras que respaldan sus dichos.
Verdadero,Lavagna: “[En 2012] se usaron más de $100 mil millones en subsidios y la AUH fue 9 veces menos que esa suma”
Verdadero,"VERDADERO, PERO...La afirmación del ex ministro de Economía es verdadera, aunque en 2013 se prevé una reducción en los subsidios económicos. "
Verdadero,¿8 de cada 10 libros editados en la Argentina se imprimen en el país?
Verdadero,"VERDADERO Según los datos oficiales y del sector esto es así. En el resultado tuvieron relevancia los controles a las importaciones y los acuerdos para equilibrar la balanza comercial del sector, que aún así es deficitaria.ADEMÁS...>Los universitarios en números"
Falso,Montenegro: “El protocolo estaba perfectamente cumplido”
Falso,"INSOSTENIBLEEl Ministro de Seguridad defendió así el desempeño de la Policía Metropolitana. La fuerza porteña no dispone, en realidad, de un protocolo de actuación en caso de manifestaciones y protestas sociales."
Falso,Tomada: “La cantidad de trabajadores registrados es la más alta de los últimos 38 años”
Falso,"ENGAÑOSO Las cifras oficiales coinciden con esa afirmación. Sin embargo, ello se debe a que hay una mayor población activa, y no una tasa menor de trabajo informal."
Falso,Macri: “Nos llevó un año conseguir todas las aprobaciones para llevar a cabo este edificio”
Falso,FALSOEl Jefe de Gobierno dijo que se había aprobado la realización de obras en el predio aledaño al Hospital Borda. La Justicia porteña lo contradice.
Falso,Danilo Astori: “[Uruguay] no es un paraíso fiscal”
Falso,DISCUTIBLEEl vicepresidente de ese país respondió así a la investigación periodística del programa “Periodismo para Todos”. La afirmación puede ser o no verdadera según las fuentes que se consulten.
Verdadero,Piumato: “En el Ministerio de Trabajo el 75% de los empleados están precarizados”
Verdadero,"VERDADEROEl gremialista utilizó este argumento para criticar el proyecto sobre concursos en el Poder Judicial. Las cifras oficiales se asemejan a sus dichos. Este porcentaje, además, supera lo permitido por la normativa vigente para tareas temporales. "
Falso,"CFK: “Para los invisibles y los pobres no hay ni cautelares, ni inconstitucionalidades, ni nada”"
Falso,"FALSOExisten varios antecedentes de personas en situación de vulnerabilidad que demuestran lo contrario a lo argumentado por la Presidenta. Los especialistas consultados destacan, por otra parte, que el problema no es la denegación de este recurso, si no la falta de acceso a la Justicia para esas personas y grupos."
Falso,De Vido: “[La importación de energía] no representa más del 8% de la demanda de nuestro país”
Falso,"ENGAÑOSOEs cierto que la energía que proviene de otros países representa un porcentaje acotado del consumo nacional, pero viene en aumento. Además, la balanza comercial energética presenta desde hace dos años un resultado negativo."
Verdadero,"Recalde: “El Consejo [de la Magistratura] no funciona, está frenado”"
Verdadero,"VERDADERO, PERO...Es cierto que el órgano encargado de la selección y acusación de jueces sufre serias demoras. Pero los especialistas consultados advierten que la nueva integración propuesta y la disminución de la mayoría necesaria para la toma de decisiones beneficiarán al partido de gobierno."
Falso,"Urtubey: “La tasa de mortalidad infantil, de un 15 por mil cayó a 12,5 por mil”"
Falso,"APRESURADOEl gobernador se refirió a una mejora en ese indicador. Aunque las estadísticas oficiales a nivel nacional aún no están disponibles, los resultados provinciales son los que él menciona."
Falso,Alak: “Todas las provincias argentinas tienen reguladas las medidas cautelares contra el Estado”
Falso,ENGAÑOSOEl Ministro aseguró que una nueva ley pondría las normas federales en línea con las leyes provinciales. Pero las regulaciones provinciales existentes no son similares a lo propuesto en el proyecto enviado al Congreso.
Verdadero,Sanz: “Ya no habrá más necesidad de buscar consenso para elegir un juez o para destituirlo”
Verdadero,"VERDADERO, PERO...Los dichos del senador coinciden con el análisis de los especialistas en relación al origen partidario de los consejeros y a los nuevos requisitos de mayoría para tomar decisiones. Pero sólo en tanto el oficialismo mantenga la mayoría en ambas Cámaras y gane las elecciones."
Falso,Scioli: “Se ha hecho una gran cantidad de obras en La Plata”
Falso,"FALSOEl Gobernador bonaerense quiso defender así su gestión en el área hidráulica. Sin embargo, de acuerdo con los datos disponibles, las obras estructurales aún no fueron iniciadas."
Verdadero,Marcó del Pont: “Lo que más viene creciendo en términos de exportación son las manufacturas de origen industrial”
Verdadero,"VERDADERO, PERO...Es cierto que ese rubro es el que tiene el mayor aumento desde el 2003. Sin embargo, entre otras cosas, incluye exportaciones que presentan poco grado de transformación industrial, como el oro y otros metales básicos."
Verdadero,Peralta: “La destrucción de empleo en la obra pública no pasa sólo en Santa Cruz sino en todo el país”
Verdadero,VERDADEROEl Gobernador de Santa Cruz se refirió así a la disminución en la obra pública. Distintos indicadores lo confirman.
Falso,Santilli: “No hubo ninguna subejecución [en mantenimiento e infraestructura pluvial]”
Falso,"Es cierto que la partida de mantenimiento registró un nivel de ejecución alto en 2012. Sin embargo, el rubro “Construcciones” de la Dirección de Infraestructura Pluvial sólo se ejecutó en un 12 por ciento."
Verdadero,Feletti: “La inversión en Educación ha tenido un correlato en la baja de deserción en el secundario”
Verdadero,"VERDADERO, PERO...La tasa de abandono interanual disminuyó desde 2005. Pero aún persisten problemas como la sobreedad y una tasa de egreso de alrededor del 50 por ciento."
Falso,Giorgi: “La participación nacional de celulares pasó al 97%”
Falso,"ENGAÑOSO Los datos coinciden, pero dados los requisitos para ser considerado un producto nacional, los aparatos pueden no incluir componentes producidos localmente."
